Muestra;ADC
355;985
356;117
357;2055
358;3879
359;3284
360;978
361;137
362;1982
363;3908
364;3217
365;977
366;163
367;1929
368;3907
369;3298
370;873
371;135
372;1947
373;3935
374;3299
375;951
376;143
377;1942
378;3897
379;3279
380;950
381;128
382;1938
383;3928
384;3299
385;854
386;132
387;1992
388;3891
389;3208
390;908
391;171
392;1979
393;3895
394;3157
395;951
396;125
397;1962
398;3953
399;3291
400;940
401;131
402;1947
403;3903
404;3298
405;948
406;139
407;1955
408;3906
409;3270
410;942
411;143
412;1963
413;3943
414;3272
415;908
416;140
417;2063
418;3911
419;3249
420;927
421;136
422;1991
423;3953
424;3247
425;791
426;137
427;1995
428;3928
429;3264
430;914
431;137
432;1994
433;3921
434;3272
435;923
436;145
437;1992
438;3976
439;3255
440;887
441;147
442;2003
443;3929
444;3231
445;827
446;133
447;2149
448;3925
449;3251
450;928
451;190
452;1996
453;3917
454;3138
455;931
456;137
457;1988
458;3933
459;3233
460;910
461;149
462;1998
463;3920
464;3243
465;918
466;180
467;1975
468;3931
469;3247
470;854
471;156
472;2121
473;3904
474;3244
475;791
476;144
477;1988
478;3909
479;3175
480;931
481;160
482;1975
483;3919
484;3243
485;929
486;126
487;1987
488;3914
489;3249
490;935
491;156
492;2012
493;3920
494;3137
495;927
496;149
497;2005
498;3931
499;3265
500;881
501;155
502;1999
503;3927
504;3166
505;901
506;205
507;2012
508;3913
509;3205
510;885
511;140
512;1993
513;3912
514;3235
515;901
516;152
517;2019
518;3923
519;3143
520;895
521;174
522;2036
523;3918
524;3200
525;900
526;176
527;2003
528;3971
529;3246
530;916
531;141
532;2131
533;3907
534;3234
535;818
536;133
537;1998
538;3895
539;3272
540;927
541;148
542;2003
543;3908
544;3285
545;922
546;126
547;2113
548;3903
549;3214
550;925
551;162
552;2037
553;3949
554;3243
555;935
556;188
557;1974
558;3903
559;3275
560;857
561;137
562;1996
563;3921
564;3267
565;941
566;143
567;1988
568;3899
569;3271
570;926
571;129
572;1984
573;3887
574;3278
575;829
576;125
577;2024
578;3887
579;3191
580;943
581;137
582;1984
583;3910
584;3248
585;856
586;129
587;2134
588;3923
589;3247
590;895
591;135
592;1983
593;3901
594;3259
595;928
596;133
597;1980
598;3897
599;3281
600;827
601;148
602;2006
603;3933
604;3239
605;890
606;120
607;2063
608;3886
609;3169
610;958
611;136
612;1947
613;3939
614;3271
615;938
616;166
617;1943
618;3896
619;3278
620;956
621;147
622;1942
623;3907
624;3275
625;965
626;138
627;1939
628;3955
629;3294
630;910
631;136
632;2035
633;3917
634;3151
635;929
636;131
637;2107
638;3891
639;3272
640;950
641;164
642;1931
643;3904
644;3283
645;947
646;128
647;1967
648;3913
649;3271
650;958
651;144
652;1973
653;3895
654;3292
655;935
656;167
657;1943
658;3923
659;3294
660;858
661;133
662;1959
663;3917
664;3275
665;940
666;158
667;1947
668;3950
669;3282
670;961
671;122
672;1951
673;3908
674;3308
675;959
676;123
677;1925
678;3893
679;3317
680;957
681;175
682;1947
683;3895
684;3296
685;947
686;124
687;1934
688;3919
689;3311
690;833
691;137
692;1959
693;3904
694;3186
695;953
696;133
697;2078
698;3910
699;3298
700;953
701;140
702;1945
703;3909
704;3282
705;967
706;129
707;1957
708;3898
709;3195
710;954
711;143
712;1951
713;3924
714;3246
715;844
716;131
717;1931
718;3923
719;3293
720;964
721;125
722;2044
723;3882
724;3283
725;975
726;139
727;1943
728;3905
729;3299
730;966
731;117
732;1939
733;3886
734;3296
735;961
736;121
737;2063
738;3887
739;3255
740;987
741;158
742;1911
743;3912
744;3312
745;953
746;137
747;2034
748;3890
749;3185
750;968
751;118
752;1969
753;3879
754;3301
755;978
756;121
757;1902
758;3878
759;3304
760;989
761;135
762;2044
763;3904
764;3264
765;959
766;137
767;1967
768;3912
769;3232
770;987
771;167
772;1907
773;3912
774;3326
775;889
776;129
777;1944
778;3940
779;3327
780;976
781;135
782;1911
783;3887
784;3309
785;985
786;120
787;1911
788;3904
789;3311
790;876
791;134
792;1988
793;3892
794;3225
795;909
796;162
797;1942
798;3904
799;3191
800;971
801;119
802;1943
803;3918
804;3304
805;970
806;122
807;1917
808;3879
809;3307
810;967
811;133
812;1932
813;3912
814;3300
815;960
816;130
817;1927
818;3939
819;3315
820;952
821;110
822;2024
823;3878
824;3304
825;994
826;138
827;1955
828;3917
829;3313
830;849
831;130
832;1909
833;3872
834;3315
835;990
836;112
837;1907
838;3876
839;3315
840;971
841;113
842;1924
843;3933
844;3315
845;962
846;120
847;1928
848;3913
849;3313
850;905
851;107
852;2065
853;3889
854;3299
855;1015
856;144
857;1895
858;3898
859;3221
860;999
861;110
862;1917
863;3898
864;3310
865;999
866;137
867;1902
868;3896
869;3305
870;991
871;151
872;1910
873;3909
874;3313
875;910
876;126
877;2067
878;3903
879;3328
880;878
881;114
882;1930
883;3867
884;3245
885;1012
886;130
887;1883
888;3891
889;3326
890;996
891;113
892;1891
893;3867
894;3311
895;1001
896;109
897;1888
898;3867
899;3234
900;1011
901;139
902;1893
903;3918
904;3324
905;1000
906;122
907;1902
908;3879
909;3237
910;1003
911;150
912;1915
913;3871
914;3297
915;990
916;108
917;1878
918;3863
919;3335
920;1008
921;105
922;1920
923;3878
924;3223
925;1000
926;131
927;1920
928;3895
929;3279
930;981
931;140
932;1916
933;3917
934;3338
935;977
936;132
937;2055
938;3871
939;3303
940;887
941;120
942;1927
943;3878
944;3328
945;971
946;126
947;1913
948;3902
949;3336
950;983
951;130
952;2054
953;3879
954;3271
955;985
956;134
957;1985
958;3923
959;3300
960;987
961;172
962;1912
963;3910
964;3317
965;891
966;115
967;1941
968;3896
969;3309
970;997
971;111
972;1903
973;3899
974;3322
975;979
976;112
977;1936
978;3879
979;3315
980;868
981;111
982;1971
983;3902
984;3235
985;1000
986;118
987;1924
988;3897
989;3302
990;905
991;136
992;2068
993;3893
994;3308
995;971
996;115
997;1905
998;3879
999;3317
1000;999
1001;122
1002;1928
1003;3892
1004;3317
1005;878
1006;131
1007;1976
1008;3897
1009;3283
1010;931
1011;133
1012;2033
1013;3875
1014;3193
1015;983
1016;128
1017;1919
1018;3953
1019;3313
1020;954
1021;170
1022;1928
1023;3886
1024;3289
1025;963
1026;146
1027;1961
1028;3887
1029;3275
1030;972
1031;145
1032;1931
1033;3955
1034;3292
1035;900
1036;141
1037;2053
1038;3917
1039;3155
1040;947
1041;125
1042;2115
1043;3904
1044;3267
1045;928
1046;172
1047;1945
1048;3931
1049;3278
1050;934
1051;141
1052;1959
1053;3895
1054;3268
1055;951
1056;142
1057;1968
1058;3911
1059;3251
1060;938
1061;180
1062;1959
1063;3923
1064;3258
1065;853
1066;122
1067;2005
1068;3903
1069;3251
1070;909
1071;178
1072;2023
1073;3959
1074;3225
1075;920
1076;161
1077;2021
1078;3909
1079;3266
1080;921
1081;134
1082;1994
1083;3913
1084;3249
1085;902
1086;196
1087;2009
1088;3943
1089;3212
1090;892
1091;170
1092;2007
1093;3953
1094;3230
1095;778
1096;129
1097;2022
1098;3934
1099;3121
1100;882
1101;159
1102;2168
1103;3933
1104;3207
1105;882
1106;142
1107;2023
1108;3936
1109;3234
1110;893
1111;140
1112;2033
1113;3917
1114;3097
1115;875
1116;158
1117;2049
1118;3968
1119;3175
1120;763
1121;152
1122;2056
1123;3967
1124;3203
1125;869
1126;162
1127;2153
1128;3938
1129;3220
1130;876
1131;165
1132;2047
1133;3911
1134;3217
1135;867
1136;162
1137;2065
1138;3932
1139;3175
1140;889
1141;173
1142;2181
1143;3921
1144;3159
1145;869
1146;192
1147;2028
1148;3953
1149;3207
1150;870
1151;165
1152;2186
1153;3939
1154;3067
1155;845
1156;152
1157;2089
1158;3943
1159;3202
1160;863
1161;173
1162;2046
1163;3948
1164;3179
1165;853
1166;171
1167;2199
1168;3940
1169;3153
1170;847
1171;173
1172;2141
1173;3927
1174;3106
1175;841
1176;210
1177;2065
1178;3953
1179;3177
1180;749
1181;182
1182;2122
1183;4002
1184;3169
1185;835
1186;181
1187;2089
1188;3938
1189;3182
1190;839
1191;177
1192;2095
1193;3956
1194;3168
1195;721
1196;192
1197;2158
1198;3936
1199;3082
1200;782
1201;241
1202;2112
1203;3955
1204;3037
1205;827
1206;168
1207;2114
1208;3989
1209;3170
1210;815
1211;182
1212;2134
1213;3970
1214;3161
1215;808
1216;189
1217;2119
1218;3943
1219;3146
1220;789
1221;199
1222;2127
1223;3987
1224;3131
1225;769
1226;170
1227;2254
1228;3959
1229;3107
1230;791
1231;199
1232;2167
1233;3997
1234;3113
1235;693
1236;187
1237;2150
1238;3971
1239;3135
1240;811
1241;193
1242;2135
1243;3955
1244;3144
1245;788
1246;181
1247;2135
1248;3991
1249;3115
1250;775
1251;194
1252;2153
1253;3982
1254;3119
1255;710
1256;189
1257;2309
1258;3963
1259;3123
1260;794
1261;232
1262;2135
1263;3951
1264;3003
1265;811
1266;207
1267;2159
1268;3965
1269;3114
1270;786
1271;195
1272;2157
1273;3959
1274;3116
1275;787
1276;256
1277;2167
1278;3969
1279;3121
1280;703
1281;214
1282;2320
1283;3973
1284;3097
1285;675
1286;206
1287;2169
1288;3957
1289;3012
1290;773
1291;199
1292;2175
1293;3947
1294;3099
1295;765
1296;195
1297;2177
1298;3985
1299;3091
1300;785
1301;215
1302;2186
1303;3955
1304;2972
1305;770
1306;232
1307;2192
1308;4002
1309;3106
1310;740
1311;220
1312;2206
1313;3989
1314;2993
1315;753
1316;277
1317;2225
1318;3976
1319;3070
1320;753
1321;199
1322;2190
1323;3982
1324;3093
1325;749
1326;207
1327;2215
1328;3975
1329;2953
1330;747
1331;226
1332;2228
1333;3967
1334;3041
1335;726
1336;275
1337;2204
1338;4014
1339;3061
1340;731
1341;210
1342;2347
1343;3985
1344;3036
1345;635
1346;217
1347;2226
1348;3971
1349;3057
1350;742
1351;225
1352;2221
1353;3983
1354;3077
1355;752
1356;212
1357;2370
1358;3993
1359;3023
1360;721
1361;266
1362;2299
1363;4002
1364;3027
1365;720
1366;302
1367;2236
1368;3969
1369;3042
1370;633
1371;215
1372;2271
1373;3992
1374;3052
1375;733
1376;231
1377;2237
1378;3977
1379;3023
1380;710
1381;233
1382;2281
1383;3987
1384;3028
1385;620
1386;222
1387;2293
1388;3992
1389;2953
1390;730
1391;243
1392;2253
1393;3992
1394;2987
1395;617
1396;245
1397;2423
1398;3993
1399;3027
1400;685
1401;247
1402;2271
1403;3996
1404;3005
1405;701
1406;254
1407;2275
1408;3999
1409;3020
1410;592
1411;244
1412;2326
1413;4003
1414;2987
1415;655
1416;244
1417;2400
1418;3982
1419;2879
1420;704
1421;258
1422;2283
1423;4031
1424;3011
1425;679
1426;312
1427;2290
1428;4017
1429;2999
1430;694
1431;244
1432;2298
1433;3982
1434;3003
1435;695
1436;258
1437;2269
1438;4009
1439;3012
1440;665
1441;234
1442;2397
1443;3995
1444;2859
1445;692
1446;261
1447;2454
1448;4009
1449;2985
1450;679
1451;312
1452;2289
1453;4007
1454;2984
1455;679
1456;260
1457;2319
1458;3993
1459;2977
1460;655
1461;270
1462;2303
1463;4006
1464;2979
1465;675
1466;333
1467;2306
1468;3997
1469;2976
1470;583
1471;267
1472;2351
1473;4014
1474;2961
1475;635
1476;311
1477;2351
1478;4042
1479;2949
1480;639
1481;274
1482;2346
1483;3996
1484;2967
1485;648
1486;262
1487;2363
1488;4022
1489;2919
1490;625
1491;335
1492;2363
1493;4024
1494;2931
1495;625
1496;297
1497;2388
1498;4042
1499;2935
1500;518
1501;277
1502;2387
1503;4006
1504;2796
1505;609
1506;306
1507;2512
1508;4011
1509;2897
1510;617
1511;285
1512;2399
1513;4003
1514;2893
1515;625
1516;300
1517;2382
1518;4011
1519;2793
1520;616
1521;327
1522;2406
1523;4013
1524;2849
1525;518
1526;300
1527;2409
1528;4038
1529;2887
1530;583
1531;311
1532;2510
1533;4019
1534;2871
1535;606
1536;317
1537;2432
1538;4029
1539;2867
1540;609
1541;300
1542;2423
1543;4028
1544;2852
1545;590
1546;313
1547;2567
1548;4003
1549;2825
1550;591
1551;375
1552;2434
1553;4013
1554;2851
1555;562
1556;320
1557;2564
1558;4007
1559;2703
1560;564
1561;338
1562;2470
1563;4023
1564;2856
1565;587
1566;333
1567;2439
1568;4004
1569;2855
1570;570
1571;336
1572;2579
1573;4031
1574;2805
1575;547
1576;328
1577;2520
1578;4026
1579;2760
1580;573
1581;411
1582;2467
1583;4035
1584;2853
1585;478
1586;350
1587;2487
1588;4032
1589;2857
1590;559
1591;343
1592;2473
1593;4040
1594;2840
1595;568
1596;326
1597;2461
1598;4006
1599;2823
1600;465
1601;339
1602;2524
1603;4006
1604;2724
1605;512
1606;421
1607;2490
1608;4015
1609;2682
1610;552
1611;347
1612;2513
1613;4015
1614;2817
1615;532
1616;342
1617;2487
1618;4009
1619;2801
1620;528
1621;356
1622;2501
1623;4017
1624;2820
1625;518
1626;338
1627;2519
1628;4036
1629;2815
1630;503
1631;363
1632;2591
1633;4014
1634;2794
1635;537
1636;355
1637;2554
1638;4056
1639;2788
1640;445
1641;359
1642;2530
1643;4020
1644;2790
1645;518
1646;362
1647;2522
1648;4007
1649;2794
1650;526
1651;346
1652;2526
1653;4027
1654;2796
1655;489
1656;355
1657;2530
1658;4038
1659;2781
1660;458
1661;347
1662;2671
1663;4035
1664;2775
1665;535
1666;426
1667;2525
1668;4023
1669;2655
1670;539
1671;377
1672;2515
1673;4040
1674;2787
1675;533
1676;352
1677;2505
1678;4025
1679;2779
1680;529
1681;440
1682;2513
1683;4023
1684;2788
1685;456
1686;394
1687;2655
1688;4019
1689;2791
1690;442
1691;360
1692;2539
1693;4037
1694;2698
1695;524
1696;364
1697;2513
1698;4013
1699;2785
1700;514
1701;353
1702;2530
1703;4012
1704;2775
1705;533
1706;365
1707;2529
1708;4006
1709;2638
1710;513
1711;395
1712;2545
1713;4038
1714;2787
1715;493
1716;359
1717;2550
1718;4034
1719;2688
1720;503
1721;453
1722;2549
1723;4039
1724;2745
1725;508
1726;361
1727;2515
1728;4017
1729;2789
1730;513
1731;359
1732;2519
1733;4037
1734;2646
1735;500
1736;401
1737;2546
1738;4041
1739;2715
1740;518
1741;413
1742;2532
1743;4023
1744;2789
1745;515
1746;366
1747;2643
1748;4025
1749;2760
1750;423
1751;367
1752;2565
1753;4016
1754;2766
1755;509
1756;372
1757;2560
1758;4015
1759;2789
1760;498
1761;360
1762;2691
1763;4023
1764;2725
1765;489
1766;441
1767;2622
1768;4019
1769;2743
1770;482
1771;483
1772;2568
1773;4039
1774;2731
1775;416
1776;397
1777;2583
1778;4040
1779;2736
1780;483
1781;394
1782;2567
1783;4014
1784;2722
1785;483
1786;406
1787;2599
1788;4027
1789;2725
1790;398
1791;405
1792;2643
1793;4025
1794;2627
1795;489
1796;401
1797;2599
1798;4023
1799;2690
1800;422
1801;395
1802;2760
1803;4036
1804;2719
1805;445
1806;424
1807;2616
1808;4027
1809;2717
1810;463
1811;400
1812;2607
1813;4055
1814;2679
1815;380
1816;418
1817;2666
1818;4014
1819;2667
1820;427
1821;417
1822;2735
1823;4019
1824;2524
1825;447
1826;437
1827;2621
1828;4007
1829;2681
1830;431
1831;499
1832;2643
1833;4028
1834;2673
1835;451
1836;443
1837;2631
1838;4015
1839;2677
1840;465
1841;425
1842;2639
1843;4020
1844;2651
1845;407
1846;421
1847;2737
1848;4011
1849;2534
1850;431
1851;441
1852;2786
1853;4038
1854;2644
1855;437
1856;508
1857;2631
1858;4032
1859;2681
1860;437
1861;448
1862;2638
1863;4019
1864;2659
1865;424
1866;444
1867;2653
1868;4038
1869;2662
1870;427
1871;531
1872;2658
1873;4040
1874;2675
1875;390
1876;441
1877;2665
1878;4023
1879;2660
1880;422
1881;512
1882;2658
1883;4025
1884;2649
1885;451
1886;460
1887;2661
1888;4007
1889;2663
1890;452
1891;435
1892;2647
1893;4017
1894;2666
1895;437
1896;529
1897;2659
1898;4015
1899;2655
1900;423
1901;467
1902;2673
1903;4041
1904;2655
1905;351
1906;439
1907;2655
1908;4040
1909;2539
1910;441
1911;454
1912;2774
1913;4030
1914;2657
1915;425
1916;437
1917;2655
1918;4007
1919;2659
1920;429
1921;443
1922;2670
1923;4032
1924;2521
1925;427
1926;473
1927;2673
1928;4011
1929;2579
1930;345
1931;439
1932;2673
1933;4007
1934;2630
1935;415
1936;430
1937;2775
1938;4007
1939;2624
1940;437
1941;453
1942;2684
1943;4019
1944;2633
1945;415
1946;457
1947;2673
1948;4027
1949;2608
1950;419
1951;451
1952;2815
1953;4027
1954;2579
1955;436
1956;509
1957;2680
1958;4017
1959;2615
1960;413
1961;463
1962;2792
1963;4039
1964;2473
1965;402
1966;473
1967;2714
1968;4027
1969;2626
1970;415
1971;479
1972;2700
1973;4009
1974;2613
1975;424
1976;454
1977;2822
1978;4038
1979;2584
1980;391
1981;492
1982;2737
1983;4039
1984;2508
1985;419
1986;555
1987;2690
1988;4035
1989;2624
1990;351
1991;459
1992;2736
1993;4014
1994;2611
1995;394
1996;483
1997;2700
1998;4024
1999;2626
2000;394
2001;479
2002;2695
2003;4036
2004;2621
2005;331
2006;481
2007;2764
2008;4031
2009;2524
2010;362
2011;549
2012;2713
2013;4029
2014;2470
2015;416
2016;481
2017;2695
2018;4019
2019;2607
2020;384
2021;474
2022;2716
2023;4027
2024;2620
2025;394
2026;478
2027;2707
2028;4046
2029;2605
2030;394
2031;493
2032;2717
2033;4010
2034;2586
2035;373
2036;485
2037;2812
2038;4028
2039;2550
2040;396
2041;491
2042;2776
2043;4007
2044;2559
2045;299
2046;497
2047;2743
2048;4031
2049;2565
2050;397
2051;479
2052;2743
2053;4019
2054;2577
2055;402
2056;483
2057;2767
2058;4016
2059;2548
2060;338
2061;513
2062;2769
2063;4025
2064;2535
2065;321
2066;493
2067;2892
2068;4048
2069;2515
2070;357
2071;602
2072;2775
2073;4022
2074;2397
2075;367
2076;517
2077;2777
2078;4017
2079;2510
2080;359
2081;530
2082;2792
2083;4023
2084;2535
2085;374
2086;617
2087;2797
2088;4027
2089;2512
2090;297
2091;575
2092;2926
2093;4007
2094;2528
2095;287
2096;544
2097;2811
2098;4012
2099;2422
2100;354
2101;533
2102;2775
2103;4013
2104;2515
2105;363
2106;518
2107;2784
2108;4023
2109;2496
2110;364
2111;547
2112;2787
2113;4019
2114;2374
2115;354
2116;578
2117;2798
2118;4028
2119;2491
2120;331
2121;551
2122;2835
2123;4005
2124;2395
2125;344
2126;663
2127;2837
2128;4022
2129;2457
2130;343
2131;537
2132;2826
2133;3999
2134;2483
2135;343
2136;568
2137;2815
2138;4027
2139;2351
2140;325
2141;581
2142;2839
2143;4015
2144;2419
2145;334
2146;625
2147;2831
2148;3979
2149;2470
2150;338
2151;576
2152;2975
2153;4028
2154;2436
2155;276
2156;580
2157;2883
2158;4005
2159;2439
2160;319
2161;575
2162;2880
2163;4004
2164;2437
2165;305
2166;565
2167;2995
2168;4020
2169;2377
2170;302
2171;649
2172;2947
2173;3992
2174;2415
2175;296
2176;716
2177;2879
2178;4015
2179;2391
2180;243
2181;610
2182;2903
2183;4026
2184;2408
2185;286
2186;615
2187;2903
2188;4019
2189;2371
2190;279
2191;609
2192;2948
2193;4020
2194;2361
2195;240
2196;609
2197;2976
2198;4030
2199;2269
2200;295
2201;661
2202;2927
2203;4000
2204;2336
2205;216
2206;647
2207;3089
2208;4007
2209;2353
2210;263
2211;646
2212;2961
2213;4017
2214;2351
2215;288
2216;640
2217;2965
2218;4003
2219;2323
2220;205
2221;650
2222;3017
2223;3975
2224;2327
2225;224
2226;664
2227;3063
2228;4009
2229;2169
2230;276
2231;657
2232;2979
2233;3989
2234;2307
2235;243
2236;763
2237;2984
2238;3985
2239;2298
2240;249
2241;680
2242;2990
2243;4014
2244;2309
2245;258
2246;675
2247;2979
2248;3966
2249;2291
2250;224
2251;667
2252;3081
2253;3987
2254;2149
2255;237
2256;700
2257;3148
2258;3994
2259;2263
2260;259
2261;776
2262;3008
2263;3959
2264;2305
2265;260
2266;694
2267;3004
2268;3975
2269;2297
2270;250
2271;680
2272;3001
2273;3992
2274;2290
2275;256
2276;808
2277;2995
2278;3987
2279;2291
2280;191
2281;685
2282;3052
2283;4002
2284;2275
2285;223
2286;783
2287;3031
2288;3964
2289;2232
2290;220
2291;740
2292;3048
2293;3987
2294;2243
2295;234
2296;704
2297;3053
2298;3996
2299;2249
2300;227
2301;815
2302;3068
2303;3961
2304;2212
2305;225
2306;780
2307;3069
2308;3965
2309;2223
2310;159
2311;745
2312;3075
2313;3975
2314;2100
2315;205
2316;759
2317;3191
2318;3995
2319;2218
2320;208
2321;737
2322;3079
2323;3967
2324;2192
2325;206
2326;761
2327;3079
2328;3961
2329;2041
2330;208
2331;795
2332;3110
2333;3941
2334;2103
2335;151
2336;804
2337;3120
2338;3928
2339;2152
2340;196
2341;790
2342;3217
2343;3981
2344;2127
2345;195
2346;789
2347;3129
2348;3970
2349;2168
2350;204
2351;782
2352;3123
2353;3982
2354;2129
2355;186
2356;782
2357;3235
2358;3951
2359;2108
2360;210
2361;875
2362;3130
2363;3942
2364;2153
2365;201
2366;804
2367;3228
2368;3948
2369;1994
2370;196
2371;817
2372;3142
2373;3939
2374;2141
2375;201
2376;809
2377;3141
2378;3963
2379;2135
2380;185
2381;821
2382;3272
2383;3935
2384;2078
2385;176
2386;829
2387;3208
2388;3959
2389;2016
2390;176
2391;923
2392;3153
2393;3955
2394;2126
2395;132
2396;827
2397;3182
2398;3902
2399;2131
2400;173
2401;847
2402;3144
2403;3931
2404;2127
2405;191
2406;835
2407;3160
2408;3940
2409;2108
2410;146
2411;839
2412;3183
2413;3953
2414;1995
2415;147
2416;937
2417;3177
2418;3937
2419;1966
2420;171
2421;853
2422;3151
2423;3917
2424;2103
2425;184
2426;833
2427;3158
2428;3939
2429;2124
2430;189
2431;814
2432;3144
2433;3963
2434;2105
2435;162
2436;843
2437;3165
2438;3916
2439;2130
2440;169
2441;803
2442;3247
2443;3941
2444;2075
2445;176
2446;825
2447;3197
2448;3908
2449;2099
2450;139
2451;849
2452;3178
2453;3953
2454;2097
2455;175
2456;832
2457;3153
2458;3968
2459;2086
2460;187
2461;839
2462;3183
2463;3912
2464;2100
2465;154
2466;863
2467;3197
2468;3927
2469;2087
2470;133
2471;822
2472;3306
2473;3928
2474;2074
2475;172
2476;949
2477;3175
2478;3949
2479;1967
2480;165
2481;860
2482;3179
2483;3955
2484;2097
2485;165
2486;851
2487;3180
2488;3964
2489;2090
2490;167
2491;956
2492;3183
2493;3943
2494;2085
2495;131
2496;904
2497;3311
2498;3933
2499;2068
2500;120
2501;865
2502;3174
2503;3943
2504;1980
2505;160
2506;874
2507;3185
2508;3939
2509;2059
2510;182
2511;860
2512;3189
2513;3955
2514;2062
2515;152
2516;855
2517;3173
2518;3943
2519;1934
2520;170
2521;905
2522;3167
2523;3917
2524;2092
2525;151
2526;865
2527;3193
2528;3903
2529;1968
2530;160
2531;1000
2532;3206
2533;3929
2534;2045
2535;169
2536;852
2537;3185
2538;3942
2539;2088
2540;148
2541;871
2542;3185
2543;3927
2544;1932
2545;164
2546;920
2547;3206
2548;3927
2549;2015
2550;176
2551;957
2552;3192
2553;3889
2554;2076
2555;152
2556;856
2557;3291
2558;3921
2559;2011
2560;116
2561;870
2562;3240
2563;3911
2564;2043
2565;144
2566;878
2567;3224
2568;3915
2569;2060
2570;157
2571;887
2572;3327
2573;3918
2574;1978
2575;142
2576;977
2577;3288
2578;3881
2579;2029
2580;163
2581;1007
2582;3235
2583;3931
2584;2013
2585;110
2586;893
2587;3229
2588;3921
2589;2007
2590;147
2591;908
2592;3228
2593;3925
2594;2015
2595;138
2596;886
2597;3259
2598;3925
2599;2007
2600;101
2601;883
2602;3290
2603;3921
2604;1902
2605;162
2606;920
2607;3246
2608;3935
2609;1967
2610;116
2611;906
2612;3384
2613;3923
2614;1991
2615;144
2616;907
2617;3249
2618;3907
2619;2007
2620;137
2621;901
2622;3235
2623;3946
2624;2013
2625;115
2626;905
2627;3283
2628;3899
2629;1997
2630;130
2631;899
2632;3310
2633;3929
2634;1845
2635;158
2636;913
2637;3227
2638;3880
2639;2003
2640;138
2641;1003
2642;3239
2643;3923
2644;1983
2645;149
2646;917
2647;3231
2648;3921
2649;1997
2650;134
2651;894
2652;3246
2653;3875
2654;2009
2655;131
2656;925
2657;3318
2658;3881
2659;1833
2660;141
2661;932
