Muestra;ADC
2642;93
2643;646
2644;1738
2645;2964
2646;3837
2647;3994
2648;3359
2649;2339
2650;1126
2651;260
2652;96
2653;664
2654;1747
2655;2976
2656;3806
2657;4003
2658;3441
2659;2328
2660;1119
2661;239
2662;97
2663;684
2664;1774
2665;2985
2666;3847
2667;4009
2668;3400
2669;2335
2670;1055
2671;276
2672;83
2673;670
2674;1817
2675;2973
2676;3833
2677;3996
2678;3415
2679;2319
2680;1123
2681;269
2682;75
2683;665
2684;1784
2685;2976
2686;3836
2687;3984
2688;3405
2689;2227
2690;1105
2691;254
2692;78
2693;698
2694;1816
2695;3065
2696;3845
2697;3994
2698;3365
2699;2295
2700;1081
2701;241
2702;120
2703;669
2704;1799
2705;3010
2706;3855
2707;3985
2708;3410
2709;2273
2710;1099
2711;235
2712;90
2713;692
2714;1799
2715;2999
2716;3857
2717;3959
2718;3383
2719;2251
2720;1075
2721;222
2722;103
2723;711
2724;1798
2725;3032
2726;3854
2727;3991
2728;3397
2729;2200
2730;1064
2731;242
2732;108
2733;687
2734;1799
2735;2999
2736;3831
2737;4015
2738;3385
2739;2268
2740;1086
2741;246
2742;116
2743;707
2744;1823
2745;3015
2746;3839
2747;3988
2748;3373
2749;2213
2750;1075
2751;221
2752;102
2753;699
2754;1823
2755;3085
2756;3831
2757;4006
2758;3354
2759;2275
2760;1067
2761;221
2762;85
2763;702
2764;1803
2765;3033
2766;3835
2767;3991
2768;3387
2769;2279
2770;999
2771;251
2772;112
2773;694
2774;1867
2775;3053
2776;3882
2777;4008
2778;3390
2779;2180
2780;1071
2781;248
2782;93
2783;734
2784;1833
2785;3032
2786;3850
2787;3983
2788;3379
2789;2273
2790;1047
2791;235
2792;108
2793;709
2794;1830
2795;3026
2796;3872
2797;3991
2798;3312
2799;2252
2800;1017
2801;235
2802;109
2803;705
2804;1832
2805;3022
2806;3867
2807;3967
2808;3331
2809;2233
2810;995
2811;217
2812;93
2813;729
2814;1829
2815;3054
2816;3867
2817;3984
2818;3385
2819;2251
2820;1047
2821;234
2822;113
2823;781
2824;1853
2825;3067
2826;3847
2827;3978
2828;3327
2829;2227
2830;1010
2831;218
2832;116
2833;738
2834;1846
2835;3052
2836;3898
2837;3963
2838;3361
2839;2180
2840;1047
2841;227
2842;124
2843;741
2844;1847
2845;3039
2846;3868
2847;3969
2848;3364
2849;2234
2850;1046
2851;207
2852;119
2853;760
2854;1870
2855;3109
2856;3869
2857;3947
2858;3359
2859;2217
2860;951
2861;206
2862;98
2863;749
2864;1927
2865;3066
2866;3887
2867;3992
2868;3368
2869;2215
2870;1021
2871;224
2872;121
2873;736
2874;1883
2875;3054
2876;3868
2877;3973
2878;3342
2879;2135
2880;1025
2881;193
2882;106
2883;775
2884;1878
2885;3087
2886;3886
2887;3967
2888;3327
2889;2166
2890;1005
2891;193
2892;110
2893;742
2894;1906
2895;3092
2896;3857
2897;3988
2898;3347
2899;2215
2900;1007
2901;222
2902;122
2903;752
2904;1944
2905;3082
2906;3880
2907;3966
2908;3335
2909;2183
2910;999
2911;184
2912;120
2913;803
2914;1878
2915;3070
2916;3871
2917;3971
2918;3336
2919;2203
2920;969
2921;221
2922;108
2923;756
2924;1890
2925;3068
2926;3876
2927;3974
2928;3350
2929;2206
2930;1024
2931;216
2932;140
2933;761
2934;1916
2935;3091
2936;3909
2937;3975
2938;3272
2939;2183
2940;1022
2941;187
2942;124
2943;763
2944;1879
2945;3143
2946;3857
2947;3974
2948;3335
2949;2201
2950;998
2951;205
2952;128
2953;772
2954;1892
2955;3075
2956;3886
2957;3967
2958;3335
2959;2198
2960;928
2961;204
2962;113
2963;773
2964;1944
2965;3071
2966;3886
2967;3959
2968;3327
2969;2185
2970;939
2971;201
2972;140
2973;762
2974;1914
2975;3102
2976;3879
2977;3950
2978;3303
2979;2193
2980;995
2981;206
2982;120
2983;761
2984;1902
2985;3164
2986;3906
2987;3964
2988;3326
2989;2167
2990;978
2991;211
2992;130
2993;763
2994;2001
2995;3107
2996;3879
2997;3976
2998;3274
2999;2159
3000;976
3001;165
3002;126
3003;777
3004;1922
3005;3102
3006;3884
3007;3965
3008;3299
3009;2153
3010;983
3011;194
3012;126
3013;843
3014;1934
3015;3134
3016;3881
3017;3945
3018;3278
3019;2078
3020;975
3021;204
3022;149
3023;809
3024;1937
3025;3136
3026;3917
3027;3967
3028;3271
3029;2146
3030;958
3031;189
3032;139
3033;811
3034;1927
3035;3127
3036;3920
3037;3943
3038;3278
3039;2146
3040;959
3041;176
3042;137
3043;834
3044;1964
3045;3175
3046;3911
3047;3948
3048;3277
3049;2123
3050;929
3051;160
3052;149
3053;876
3054;1991
3055;3153
3056;3927
3057;3942
3058;3251
3059;2105
3060;930
3061;166
3062;129
3063;842
3064;1990
3065;3161
3066;3945
3067;3953
3068;3249
3069;2109
3070;910
3071;158
3072;145
3073;861
3074;1984
3075;3226
3076;3921
3077;3943
3078;3239
3079;2033
3080;914
3081;162
3082;176
3083;846
3084;2011
3085;3165
3086;3929
3087;3955
3088;3255
3089;2081
3090;908
3091;172
3092;141
3093;848
3094;2057
3095;3171
3096;3918
3097;3943
3098;3208
3099;2055
3100;847
3101;156
3102;142
3103;909
3104;2025
3105;3200
3106;3921
3107;3915
3108;3230
3109;2063
3110;915
3111;184
3112;157
3113;850
3114;2023
3115;3195
3116;3938
3117;3935
3118;3242
3119;2069
3120;904
3121;172
3122;174
3123;853
3124;2059
3125;3183
3126;3925
3127;3938
3128;3228
3129;2064
3130;890
3131;168
3132;169
3133;881
3134;2129
3135;3226
3136;3915
3137;3931
3138;3207
3139;2066
3140;894
3141;160
3142;166
3143;890
3144;2036
3145;3209
3146;3935
3147;3911
3148;3200
3149;2025
3150;859
3151;166
3152;169
3153;890
3154;2117
3155;3214
3156;3952
3157;3927
3158;3175
3159;2044
3160;817
3161;144
3162;183
3163;939
3164;2055
3165;3227
3166;3933
3167;3939
3168;3201
3169;2029
3170;855
3171;159
3172;152
3173;887
3174;2075
3175;3306
3176;3944
3177;3921
3178;3185
3179;1981
3180;823
3181;112
3182;162
3183;920
3184;2157
3185;3260
3186;3927
3187;3903
3188;3139
3189;2020
3190;835
3191;140
3192;168
3193;923
3194;2075
3195;3257
3196;3964
3197;3925
3198;3170
3199;1975
3200;833
3201;156
3202;188
3203;996
3204;2097
3205;3276
3206;3969
3207;3877
3208;3167
3209;1955
3210;817
3211;125
3212;189
3213;977
3214;2121
3215;3354
3216;3972
3217;3912
3218;3152
3219;1939
3220;819
3221;149
3222;180
3223;955
3224;2143
3225;3304
3226;3949
3227;3884
3228;3065
3229;1959
3230;786
3231;116
3232;198
3233;976
3234;2154
3235;3315
3236;3941
3237;3875
3238;3149
3239;1926
3240;809
3241;102
3242;195
3243;987
3244;2207
3245;3309
3246;3973
3247;3896
3248;3120
3249;1920
3250;793
3251;130
3252;206
3253;958
3254;2155
3255;3303
3256;3977
3257;3887
3258;3071
3259;1905
3260;727
3261;122
3262;228
3263;1001
3264;2167
3265;3369
3266;3960
3267;3867
3268;3105
3269;1865
3270;769
3271;123
3272;212
3273;1001
3274;2190
3275;3315
3276;3943
3277;3875
3278;3095
3279;1894
3280;778
3281;103
3282;189
3283;991
3284;2242
3285;3330
3286;3992
3287;3901
3288;3066
3289;1903
3290;766
3291;114
3292;195
3293;1020
3294;2227
3295;3303
3296;3999
3297;3879
3298;3087
3299;1895
3300;760
3301;105
3302;205
3303;989
3304;2180
3305;3321
3306;3983
3307;3889
3308;3075
3309;1833
3310;748
3311;96
3312;222
3313;1018
3314;2213
3315;3319
3316;3994
3317;3884
3318;3015
3319;1910
3320;747
3321;125
3322;237
3323;1028
3324;2215
3325;3372
3326;3985
3327;3867
3328;3059
3329;1891
3330;754
3331;111
3332;215
3333;1001
3334;2206
3335;3327
3336;3980
3337;3835
3338;3055
3339;1853
3340;744
3341;84
3342;229
3343;1085
3344;2225
3345;3347
3346;3991
3347;3867
3348;3047
3349;1885
3350;696
3351;98
3352;221
3353;1009
3354;2205
3355;3354
3356;3959
3357;3857
3358;3080
3359;1870
3360;750
3361;104
3362;230
3363;1020
3364;2208
3365;3395
3366;3971
3367;3868
3368;3079
3369;1817
3370;751
3371;112
3372;225
3373;1026
3374;2215
3375;3375
3376;3998
3377;3821
3378;3066
3379;1868
3380;715
3381;120
3382;209
3383;1023
3384;2215
3385;3364
3386;3963
3387;3882
3388;3072
3389;1867
3390;679
3391;104
3392;221
3393;1053
3394;2237
3395;3385
3396;3968
3397;3856
3398;3040
3399;1759
3400;720
3401;101
3402;212
3403;1107
3404;2248
3405;3397
3406;4007
3407;3869
3408;3029
3409;1829
3410;725
3411;98
3412;228
3413;1051
3414;2239
3415;3360
3416;3982
3417;3869
3418;2976
3419;1846
3420;689
3421;94
3422;239
3423;1097
3424;2324
3425;3363
3426;3994
3427;3821
3428;3013
3429;1829
3430;718
3431;90
3432;240
3433;1076
3434;2248
3435;3364
3436;3986
3437;3874
3438;3013
3439;1831
3440;717
3441;107
3442;226
3443;1064
3444;2247
3445;3392
3446;3987
3447;3840
3448;3015
3449;1811
3450;661
3451;112
3452;241
3453;1051
3454;2263
3455;3409
3456;4008
3457;3836
3458;2947
3459;1815
3460;693
3461;88
3462;251
3463;1071
3464;2254
3465;3396
3466;3982
3467;3851
3468;3010
3469;1815
3470;714
3471;81
3472;230
3473;1086
3474;2276
3475;3378
3476;4003
3477;3841
3478;2963
3479;1828
3480;633
3481;86
3482;252
3483;1077
3484;2335
3485;3400
3486;3996
3487;3811
3488;3001
3489;1799
3490;688
3491;89
3492;251
3493;1087
3494;2284
3495;3418
3496;3997
3497;3847
3498;3013
3499;1716
3500;689
3501;95
3502;261
3503;1124
3504;2343
3505;3463
3506;4003
3507;3823
3508;2903
3509;1791
3510;666
3511;97
3512;272
3513;1092
3514;2307
3515;3405
3516;3999
3517;3828
3518;2982
3519;1775
3520;651
3521;83
3522;251
3523;1105
3524;2335
3525;3413
3526;4014
3527;3777
3528;2959
3529;1741
3530;670
3531;90
3532;272
3533;1120
3534;2335
3535;3438
3536;4017
3537;3788
3538;2951
3539;1687
3540;648
3541;96
3542;259
3543;1139
3544;2328
3545;3443
3546;3982
3547;3813
3548;2953
3549;1755
3550;639
3551;76
3552;294
3553;1121
3554;2375
3555;3468
3556;3998
3557;3802
3558;2958
3559;1687
3560;636
3561;69
3562;266
3563;1142
3564;2347
3565;3484
3566;4005
3567;3798
3568;2875
3569;1743
3570;639
3571;73
3572;283
3573;1139
3574;2357
3575;3439
3576;3987
3577;3812
3578;2952
3579;1740
3580;609
3581;82
3582;278
3583;1142
3584;2409
3585;3487
3586;4033
3587;3793
3588;2929
3589;1639
3590;645
3591;94
3592;277
3593;1188
3594;2370
3595;3447
3596;4007
3597;3796
3598;2943
3599;1737
3600;640
3601;77
3602;281
3603;1147
3604;2377
3605;3470
3606;3991
3607;3793
3608;2868
3609;1725
3610;603
3611;93
3612;321
3613;1152
3614;2397
3615;3459
3616;4010
3617;3785
3618;2855
3619;1714
3620;557
3621;65
3622;281
3623;1193
3624;2382
3625;3457
3626;3996
3627;3790
3628;2926
3629;1699
3630;625
3631;76
3632;287
3633;1223
3634;2400
3635;3484
3636;3995
3637;3779
3638;2886
3639;1687
3640;580
3641;91
3642;320
3643;1175
3644;2395
3645;3475
3646;4019
3647;3805
3648;2915
3649;1650
3650;607
3651;67
3652;293
3653;1164
3654;2401
3655;3470
3656;4014
3657;3788
3658;2921
3659;1703
3660;631
3661;66
3662;289
3663;1184
3664;2408
3665;3499
3666;3995
3667;3757
3668;2899
3669;1700
3670;558
3671;88
3672;289
3673;1183
3674;2451
3675;3478
3676;4014
3677;3783
3678;2915
3679;1695
3680;618
3681;68
3682;285
3683;1171
3684;2387
3685;3482
3686;3999
3687;3782
3688;2911
3689;1607
3690;597
3691;72
3692;306
3693;1220
3694;2401
3695;3496
3696;4002
3697;3782
3698;2899
3699;1622
3700;601
3701;67
3702;305
3703;1187
3704;2425
3705;3495
3706;4019
3707;3788
3708;2893
3709;1687
3710;593
3711;68
3712;294
3713;1190
3714;2457
3715;3499
3716;4011
3717;3767
3718;2875
3719;1664
3720;609
3721;76
3722;297
3723;1251
3724;2395
3725;3487
3726;3998
3727;3763
3728;2897
3729;1667
3730;556
3731;68
3732;313
3733;1190
3734;2407
3735;3510
3736;4028
3737;3776
3738;2894
3739;1688
3740;583
3741;85
3742;353
3743;1206
3744;2457
3745;3486
3746;4023
3747;3776
3748;2818
3749;1663
3750;599
3751;82
3752;305
3753;1211
3754;2417
3755;3554
3756;4032
3757;3787
3758;2875
3759;1647
3760;582
3761;80
3762;321
3763;1199
3764;2425
3765;3505
3766;4007
3767;3761
3768;2860
3769;1639
3770;535
3771;75
3772;339
3773;1210
3774;2491
3775;3487
3776;4006
3777;3763
3778;2855
3779;1641
3780;552
3781;72
3782;357
3783;1223
3784;2448
3785;3520
3786;4011
3787;3752
3788;2858
3789;1647
3790;563
3791;65
3792;320
3793;1234
3794;2451
3795;3575
3796;4019
3797;3752
3798;2844
3799;1618
3800;554
3801;77
3802;363
3803;1233
3804;2525
3805;3533
3806;4015
3807;3765
3808;2771
3809;1608
3810;545
3811;70
3812;319
3813;1265
3814;2473
3815;3527
3816;4011
3817;3758
3818;2829
3819;1618
3820;554
3821;77
3822;332
3823;1324
3824;2465
3825;3539
3826;4003
3827;3741
3828;2783
3829;1542
3830;568
3831;58
3832;380
3833;1267
3834;2488
3835;3519
3836;4027
3837;3755
3838;2830
3839;1601
3840;552
3841;60
3842;331
3843;1273
3844;2481
3845;3547
3846;4040
3847;3750
3848;2833
3849;1618
3850;538
3851;57
3852;332
3853;1273
3854;2473
3855;3579
3856;4006
3857;3751
3858;2830
3859;1605
3860;550
3861;50
3862;330
3863;1327
3864;2489
3865;3528
3866;4005
3867;3731
3868;2841
3869;1608
3870;553
3871;58
3872;343
3873;1264
3874;2467
3875;3535
3876;4032
3877;3735
3878;2808
3879;1591
3880;529
3881;75
3882;353
3883;1295
3884;2486
3885;3575
3886;4025
3887;3738
3888;2833
3889;1544
3890;552
3891;60
3892;387
3893;1251
3894;2496
3895;3546
3896;4003
3897;3739
3898;2825
3899;1594
3900;549
3901;82
3902;331
3903;1252
3904;2558
3905;3547
3906;4042
3907;3759
3908;2776
3909;1575
3910;482
3911;66
3912;345
3913;1343
3914;2486
3915;3543
3916;4016
3917;3712
3918;2833
3919;1590
3920;536
3921;76
3922;337
3923;1276
3924;2479
3925;3537
3926;4035
3927;3752
3928;2801
3929;1573
3930;540
3931;74
3932;375
3933;1280
3934;2510
3935;3554
3936;4031
3937;3742
3938;2801
3939;1601
3940;526
3941;74
3942;394
3943;1275
3944;2579
3945;3566
3946;4040
3947;3743
3948;2803
3949;1592
3950;549
3951;61
3952;338
3953;1281
3954;2520
3955;3551
3956;4036
3957;3695
3958;2788
3959;1549
3960;537
3961;66
3962;362
3963;1297
3964;2567
3965;3565
3966;4036
3967;3722
3968;2784
3969;1575
3970;493
3971;60
3972;371
3973;1347
3974;2519
3975;3559
3976;4015
3977;3723
3978;2787
3979;1572
3980;519
3981;61
3982;352
3983;1295
3984;2536
3985;3615
3986;4031
3987;3722
3988;2779
3989;1497
3990;483
3991;61
3992;369
3993;1324
3994;2609
3995;3572
3996;4056
3997;3723
3998;2723
3999;1555
4000;498
4001;56
4002;368
4003;1334
4004;2549
4005;3582
4006;4031
4007;3729
4008;2759
4009;1540
4010;512
4011;61
4012;378
4013;1384
4014;2558
4015;3591
4016;4031
4017;3673
4018;2767
4019;1535
4020;505
4021;52
4022;389
4023;1384
4024;2557
4025;3615
4026;4017
4027;3722
4028;2737
4029;1543
4030;513
4031;73
4032;369
4033;1325
4034;2548
4035;3588
4036;4007
4037;3715
4038;2713
4039;1524
4040;491
4041;68
4042;378
4043;1347
4044;2562
4045;3620
4046;4014
4047;3667
4048;2760
4049;1533
4050;494
4051;54
4052;370
4053;1336
4054;2624
4055;3587
4056;4044
4057;3711
4058;2769
4059;1511
4060;497
4061;75
4062;378
4063;1335
4064;2551
4065;3577
4066;4035
4067;3691
4068;2729
4069;1534
4070;463
4071;72
4072;421
4073;1326
4074;2567
4075;3648
4076;4024
4077;3703
4078;2755
4079;1465
4080;510
4081;64
4082;384
4083;1349
4084;2549
4085;3597
4086;4027
4087;3715
4088;2753
4089;1509
4090;495
4091;55
4092;384
4093;1345
4094;2633
4095;3609
4096;4019
4097;3722
4098;2683
4099;1507
4100;474
4101;73
4102;384
4103;1350
4104;2615
4105;3603
4106;4040
4107;3684
4108;2739
4109;1499
4110;491
4111;59
4112;399
4113;1368
4114;2567
4115;3613
4116;4045
4117;3712
4118;2722
4119;1431
4120;480
4121;66
4122;398
4123;1362
4124;2603
4125;3618
4126;4019
4127;3683
4128;2668
4129;1501
4130;473
4131;50
4132;429
4133;1374
4134;2596
4135;3652
4136;4007
4137;3696
4138;2713
4139;1494
4140;484
4141;69
4142;415
4143;1367
4144;2594
4145;3617
4146;4017
4147;3635
4148;2712
4149;1465
4150;459
4151;63
4152;417
4153;1459
4154;2619
4155;3635
4156;4035
4157;3665
4158;2691
4159;1489
4160;440
4161;57
4162;433
4163;1374
4164;2600
4165;3619
4166;4023
4167;3694
4168;2709
4169;1488
4170;475
4171;80
4172;432
4173;1395
4174;2621
4175;3653
4176;4031
4177;3667
4178;2705
4179;1439
4180;460
4181;64
4182;410
4183;1382
4184;2619
4185;3656
4186;4011
4187;3611
4188;2695
4189;1479
4190;466
4191;74
4192;426
4193;1398
4194;2607
4195;3635
4196;4038
4197;3667
4198;2692
4199;1479
4200;407
4201;64
4202;431
4203;1389
4204;2641
4205;3645
4206;4020
4207;3658
4208;2705
4209;1401
4210;469
4211;56
4212;399
4213;1455
4214;2631
4215;3629
4216;4014
4217;3677
4218;2691
4219;1471
4220;453
4221;61
4222;405
4223;1398
4224;2616
4225;3631
4226;4019
4227;3662
4228;2615
4229;1476
4230;442
4231;69
4232;452
4233;1425
4234;2698
4235;3633
4236;4034
4237;3631
4238;2689
4239;1439
4240;451
4241;53
4242;423
4243;1428
4244;2621
4245;3633
4246;4019
4247;3647
4248;2669
4249;1446
4250;446
4251;54
4252;434
4253;1420
4254;2655
4255;3635
4256;4007
4257;3645
4258;2653
4259;1447
4260;427
4261;56
4262;444
4263;1427
4264;2658
4265;3648
4266;4044
4267;3648
4268;2589
4269;1432
4270;453
4271;50
4272;440
4273;1407
4274;2641
4275;3630
4276;4022
4277;3643
4278;2667
4279;1450
4280;449
4281;64
4282;428
4283;1444
4284;2664
4285;3652
4286;4014
4287;3669
4288;2606
4289;1431
4290;390
4291;56
4292;425
4293;1433
4294;2699
4295;3661
4296;4045
4297;3618
4298;2663
4299;1412
4300;439
4301;52
4302;431
4303;1424
4304;2669
4305;3655
4306;4019
4307;3651
4308;2643
4309;1355
4310;431
4311;64
4312;429
4313;1481
4314;2689
4315;3713
4316;4026
4317;3633
4318;2587
4319;1414
4320;420
4321;48
4322;477
4323;1445
4324;2675
4325;3668
4326;4015
4327;3637
4328;2646
4329;1399
4330;443
4331;51
4332;463
4333;1468
4334;2687
4335;3680
4336;4029
4337;3596
4338;2645
4339;1400
4340;435
4341;62
4342;438
4343;1477
4344;2689
4345;3677
4346;4023
4347;3583
4348;2623
4349;1326
4350;419
4351;60
4352;460
4353;1449
4354;2699
4355;3675
4356;4025
4357;3636
4358;2623
4359;1389
4360;433
4361;78
4362;486
4363;1459
4364;2705
4365;3702
4366;4024
4367;3620
4368;2618
4369;1346
4370;433
4371;59
4372;459
4373;1463
4374;2670
4375;3713
4376;4017
4377;3615
4378;2554
4379;1391
4380;425
4381;53
4382;470
4383;1483
4384;2695
4385;3690
4386;4042
4387;3619
4388;2611
4389;1387
4390;380
4391;54
4392;476
4393;1488
4394;2735
4395;3703
4396;4027
4397;3612
4398;2603
4399;1318
4400;413
4401;58
4402;470
4403;1539
4404;2683
4405;3705
4406;4019
4407;3614
4408;2596
4409;1385
4410;416
4411;53
4412;463
4413;1476
4414;2724
4415;3694
4416;4036
4417;3609
4418;2521
4419;1386
4420;393
4421;67
4422;517
4423;1489
4424;2727
4425;3704
4426;4046
4427;3594
4428;2557
4429;1369
4430;349
4431;59
4432;487
4433;1511
4434;2726
4435;3687
4436;4037
4437;3613
4438;2586
4439;1353
4440;394
4441;68
4442;483
4443;1577
4444;2735
4445;3687
4446;4039
4447;3583
4448;2572
4449;1347
4450;358
4451;77
4452;521
4453;1501
4454;2727
4455;3708
4456;4007
4457;3613
4458;2584
4459;1289
4460;395
4461;52
4462;478
4463;1510
4464;2711
4465;3701
4466;4046
4467;3597
4468;2596
4469;1375
4470;408
4471;74
4472;473
4473;1518
4474;2722
4475;3707
4476;4019
4477;3571
4478;2570
4479;1346
4480;359
4481;76
4482;498
4483;1498
4484;2775
4485;3671
4486;4027
4487;3587
4488;2567
4489;1363
4490;404
4491;51
4492;494
4493;1523
4494;2725
4495;3713
4496;4007
4497;3589
4498;2579
4499;1291
4500;398
4501;67
4502;484
4503;1576
4504;2732
4505;3698
4506;4018
4507;3586
4508;2542
4509;1301
4510;389
4511;78
4512;492
4513;1510
4514;2761
4515;3718
4516;4024
4517;3613
4518;2559
4519;1355
4520;388
4521;60
4522;490
4523;1535
4524;2810
4525;3703
4526;4039
4527;3581
4528;2565
4529;1303
4530;384
4531;54
4532;497
4533;1603
4534;2747
4535;3721
4536;4011
4537;3539
4538;2567
4539;1317
4540;353
4541;61
4542;518
4543;1539
4544;2754
4545;3712
4546;4017
4547;3581
4548;2554
4549;1327
4550;362
4551;73
4552;538
4553;1540
4554;2783
4555;3717
4556;4037
4557;3567
4558;2488
4559;1315
4560;367
4561;60
4562;500
4563;1568
4564;2773
4565;3735
4566;4039
4567;3572
4568;2559
4569;1313
4570;368
4571;74
4572;525
4573;1553
4574;2759
4575;3735
4576;4035
4577;3566
4578;2552
4579;1317
4580;328
4581;60
4582;528
4583;1561
4584;2823
4585;3709
4586;4011
4587;3567
4588;2518
4589;1293
4590;329
4591;57
4592;574
4593;1569
4594;2788
4595;3729
4596;4027
4597;3569
4598;2510
4599;1297
4600;361
4601;67
4602;525
4603;1567
4604;2791
4605;3767
4606;4038
4607;3545
4608;2499
4609;1291
4610;339
4611;71
4612;550
4613;1556
4614;2875
4615;3715
4616;4038
4617;3567
4618;2446
4619;1298
4620;349
4621;71
4622;539
4623;1597
4624;2796
4625;3730
4626;4026
4627;3548
4628;2503
4629;1293
4630;345
4631;60
4632;535
4633;1647
4634;2798
4635;3739
4636;4006
4637;3520
4638;2471
4639;1223
4640;344
4641;75
4642;577
4643;1599
4644;2833
4645;3735
4646;4022
4647;3535
4648;2469
4649;1261
4650;339
4651;77
4652;557
4653;1615
4654;2821
4655;3743
4656;3999
4657;3527
4658;2488
4659;1249
4660;343
4661;82
4662;553
4663;1631
4664;2833
4665;3765
4666;4018
4667;3519
4668;2459
4669;1251
4670;318
4671;80
4672;578
4673;1715
4674;2846
4675;3758
4676;4017
4677;3509
4678;2448
4679;1228
4680;336
4681;64
4682;575
4683;1640
4684;2846
4685;3751
4686;4008
4687;3524
4688;2424
4689;1233
4690;309
4691;68
4692;569
4693;1681
4694;2855
4695;3825
4696;4021
4697;3515
4698;2441
4699;1163
4700;301
4701;69
4702;630
4703;1642
4704;2878
4705;3778
4706;4025
4707;3490
4708;2437
4709;1207
4710;298
4711;88
4712;584
4713;1665
4714;2949
4715;3790
4716;4012
4717;3508
4718;2359
4719;1187
4720;270
4721;81
4722;593
4723;1735
4724;2884
4725;3791
4726;4019
4727;3431
4728;2419
4729;1187
4730;304
4731;75
4732;594
4733;1692
4734;2887
4735;3776
4736;4015
4737;3475
4738;2407
4739;1188
4740;300
4741;74
4742;649
4743;1693
4744;2915
4745;3793
4746;3988
4747;3477
4748;2385
4749;1164
4750;282
4751;72
4752;642
4753;1713
4754;2974
4755;3810
4756;4004
4757;3461
4758;2375
4759;1169
4760;295
4761;73
4762;614
4763;1693
4764;2923
4765;3783
4766;4017
4767;3416
4768;2372
4769;1152
4770;284
4771;77
4772;639
4773;1738
4774;2985
4775;3808
4776;4001
4777;3455
4778;2375
4779;1161
4780;253
4781;84
4782;632
4783;1764
4784;2927
4785;3809
4786;4014
4787;3447
4788;2377
4789;1166
4790;291
4791;69
4792;619
4793;1709
4794;2938
4795;3841
4796;4003
4797;3451
4798;2368
4799;1117
4800;267
4801;77
4802;644
4803;1719
4804;3009
4805;3815
4806;4001
4807;3466
4808;2315
4809;1156
4810;285
4811;69
4812;627
4813;1729
4814;2939
4815;3811
4816;4012
4817;3464
4818;2368
4819;1147
4820;276
4821;77
4822;631
4823;1795
4824;2919
4825;3807
4826;4015
4827;3411
4828;2379
4829;1137
4830;285
4831;80
4832;640
4833;1779
4834;2943
4835;3833
4836;4015
4837;3431
4838;2339
4839;1139
4840;279
4841;67
4842;626
4843;1733
4844;2949
4845;3834
4846;3993
4847;3457
4848;2285
4849;1139
4850;261
4851;70
4852;639
4853;1765
4854;2935
4855;3837
4856;3996
4857;3392
4858;2364
4859;1133
4860;266
4861;99
4862;640
4863;1737
4864;3007
4865;3819
4866;4003
4867;3427
4868;2348
4869;1145
4870;276
4871;71
4872;651
4873;1747
4874;2970
4875;3813
4876;3997
4877;3448
4878;2321
4879;1137
4880;257
4881;82
4882;719
4883;1747
4884;2958
4885;3847
4886;4024
4887;3415
4888;2330
4889;1071
4890;271
4891;91
4892;641
4893;1768
4894;2958
4895;3838
4896;4010
4897;3431
4898;2319
4899;1109
4900;261
4901;82
4902;650
4903;1761
4904;3041
4905;3837
4906;4003
4907;3438
4908;2276
4909;1129
4910;246
4911;79
4912;651
4913;1793
4914;3023
4915;3829
4916;3959
4917;3428
4918;2330
4919;1107
4920;266
4921;96
4922;653
4923;1781
4924;2979
4925;3819
4926;4003
4927;3413
4928;2321
4929;1043
4930;248
4931;102
4932;678
4933;1776
4934;3016
4935;3823
4936;3996
4937;3407
4938;2230
4939;1112
4940;251
4941;97
4942;716
4943;1773
4944;2989
4945;3847
4946;3999
4947;3387
4948;2299
4949;1092
4950;249
4951;90
4952;673
4953;1783
4954;2975
4955;3853
4956;3977
4957;3347
4958;2289
4959;1062
4960;255
4961;109
4962;717
4963;1861
4964;3007
4965;3841
4966;3975
4967;3391
4968;2271
4969;1083
4970;229
4971;98
4972;687
4973;1777
4974;3012
4975;3857
4976;3991
4977;3406
4978;2286
4979;1076
4980;241
4981;87
4982;685
4983;1796
4984;2998
4985;3879
4986;4008
4987;3396
4988;2293
4989;1048
4990;245
4991;88
4992;683
4993;1811
4994;3029
4995;3872
4996;3985
4997;3342
4998;2265
4999;1065
5000;237
5001;100
5002;690
5003;1791
5004;3020
5005;3835
5006;3996
5007;3367
5008;2269
5009;1065
5010;221
5011;104
5012;715
5013;1832
5014;3025
5015;3847
5016;3977
5017;3335
5018;2265
5019;996
5020;239
5021;98
5022;703
5023;1866
5024;3034
5025;3839
5026;3967
5027;3396
5028;2264
5029;1057
5030;241
5031;87
5032;707
5033;1817
5034;3037
5035;3864
5036;3997
5037;3387
5038;2187
5039;1063
5040;218
5041;97
5042;755
5043;1851
5044;3097
5045;3853
5046;4002
5047;3310
5048;2241
5049;1059
5050;229
5051;113
5052;719
5053;1864
5054;3030
5055;3847
5056;3988
5057;3374
5058;2255
5059;1055
5060;240
5061;107
5062;718
5063;1841
5064;3051
5065;3846
5066;3976
5067;3385
5068;2218
5069;1058
5070;217
5071;96
5072;725
5073;1853
5074;3057
5075;3875
5076;3955
5077;3371
5078;2176
5079;1047
5080;224
5081;97
5082;723
5083;1855
5084;3047
5085;3862
5086;3975
5087;3352
5088;2239
5089;1034
5090;236
5091;115
5092;721
5093;1867
5094;3073
5095;3876
5096;3984
5097;3367
5098;2171
5099;1039
5100;190
5101;112
5102;725
