Muestra;ADC
2482;1031
2483;1010
2484;1020
2485;1036
2486;997
2487;1036
2488;1036
2489;1009
2490;1007
2491;1027
2492;1035
2493;1031
2494;1020
2495;1029
2496;1018
2497;1029
2498;999
2499;1024
2500;1001
2501;1011
2502;1017
2503;1036
2504;1039
2505;1043
2506;1025
2507;1014
2508;989
2509;998
2510;1015
2511;1024
2512;991
2513;1019
2514;993
2515;1046
2516;1007
2517;1005
2518;1002
2519;1039
2520;999
2521;1021
2522;1029
2523;1018
2524;1019
2525;1003
2526;1033
2527;1029
2528;1032
2529;1022
2530;1005
2531;988
2532;1012
2533;1042
2534;994
2535;1008
2536;1043
2537;1029
2538;991
2539;1021
2540;1027
2541;1028
2542;1010
2543;1010
2544;1022
2545;1029
2546;1039
2547;1017
2548;1033
2549;1052
2550;1027
2551;1023
2552;1020
2553;1015
2554;1031
2555;1010
2556;1027
2557;1026
2558;1024
2559;1020
2560;1024
2561;1019
2562;1031
2563;1047
2564;1040
2565;1020
2566;1031
2567;1028
2568;1026
2569;1039
2570;999
2571;1015
2572;1027
2573;1007
2574;1010
2575;1037
2576;1016
2577;1039
2578;1007
2579;1023
2580;1031
2581;1033
2582;1030
2583;1020
2584;1012
2585;1021
2586;1033
2587;1001
2588;1009
2589;1029
2590;1000
2591;990
2592;1007
2593;1019
2594;1015
2595;1027
2596;997
2597;1022
2598;1024
2599;1013
2600;1027
2601;1027
2602;1015
2603;1019
2604;1021
2605;1051
2606;1029
2607;999
2608;1029
2609;1021
2610;1038
2611;1029
2612;1037
2613;1007
2614;1010
2615;1033
2616;1044
2617;1000
2618;1023
2619;1014
2620;1021
2621;1009
2622;1039
2623;1017
2624;1027
2625;1009
2626;1027
2627;1041
2628;991
2629;1037
2630;1035
2631;1006
2632;1023
2633;1023
2634;1029
2635;991
2636;1052
2637;998
2638;1009
2639;1041
2640;1012
2641;987
2642;1047
2643;1038
2644;1035
2645;1017
2646;1001
2647;1019
2648;1006
2649;1022
2650;1014
2651;1035
2652;985
2653;991
2654;1033
2655;1036
2656;1043
2657;1033
2658;997
2659;1006
2660;1005
2661;1027
2662;1009
2663;1007
2664;1022
2665;1013
2666;1015
2667;1015
2668;1041
2669;1005
2670;1023
2671;1043
2672;994
2673;1017
2674;1022
2675;998
2676;1000
2677;1019
2678;1009
2679;1007
2680;1027
2681;1017
2682;1034
2683;1043
2684;1049
2685;1027
2686;1037
2687;1015
2688;1004
2689;1000
2690;1042
2691;1009
2692;1020
2693;1017
2694;1006
2695;1024
2696;1011
2697;1017
2698;1019
2699;1033
2700;1039
2701;1020
2702;1035
2703;1011
2704;1026
2705;995
2706;1035
2707;1009
2708;1017
2709;1015
2710;1018
2711;1029
2712;1018
2713;1027
2714;999
2715;1010
2716;1021
2717;1025
2718;996
2719;1019
2720;1025
2721;1001
2722;1023
2723;1010
2724;1018
2725;1028
2726;1025
2727;1002
2728;1007
2729;1043
2730;1040
2731;1015
2732;997
2733;1028
2734;1035
2735;1022
2736;1023
2737;1033
2738;1024
2739;1016
2740;1019
2741;1034
2742;1038
2743;1028
2744;1011
2745;1027
2746;1065
2747;1026
2748;999
2749;1035
2750;1032
2751;1045
2752;1009
2753;1008
2754;1039
2755;1009
2756;1009
2757;995
2758;995
2759;1031
2760;1042
2761;1006
2762;1047
2763;1013
2764;1008
2765;1013
2766;1027
2767;1039
2768;1051
2769;1010
2770;995
2771;993
2772;1023
2773;1011
2774;1020
2775;1046
2776;1032
2777;1018
2778;1034
2779;1031
2780;1001
2781;1014
2782;1026
2783;1013
2784;1019
2785;1030
2786;1017
2787;1005
2788;1007
2789;1022
2790;1006
2791;1038
2792;974
2793;1035
2794;1004
2795;1013
2796;1004
2797;991
2798;1038
2799;1017
2800;1010
2801;1024
2802;994
2803;1027
2804;1012
2805;1009
2806;1015
2807;1004
2808;1029
2809;1028
2810;1039
2811;988
2812;1029
2813;1015
2814;1013
2815;1007
2816;1023
2817;1036
2818;1026
2819;1039
2820;1019
2821;1009
2822;1032
2823;999
2824;1004
2825;1015
2826;1037
2827;1032
2828;1045
2829;1045
2830;1011
2831;1036
2832;1005
2833;1045
2834;1021
2835;1009
2836;993
2837;1011
2838;1033
2839;1004
2840;1029
2841;1027
2842;1018
2843;1027
2844;1043
2845;1058
2846;1011
2847;1009
2848;1017
2849;1007
2850;990
2851;1031
2852;1025
2853;1010
2854;1010
2855;1020
2856;1007
2857;1012
2858;1010
2859;1044
2860;1030
2861;1048
2862;996
2863;1033
2864;1004
2865;1031
2866;1016
2867;1024
2868;1051
2869;1019
2870;1031
2871;989
2872;1012
2873;1030
2874;1028
2875;1009
2876;998
2877;1038
2878;1015
2879;1022
2880;1023
2881;1029
2882;1000
2883;999
2884;1004
2885;1024
2886;1027
2887;995
2888;1051
2889;1041
2890;1015
2891;1039
2892;1008
2893;1000
2894;1015
2895;1009
2896;1030
2897;1027
2898;1000
2899;1016
2900;1012
2901;1047
2902;1030
2903;1035
2904;1010
2905;1010
2906;1031
2907;999
2908;1035
2909;993
2910;1036
2911;1035
2912;1022
2913;1012
2914;1025
2915;1029
2916;1046
2917;1034
2918;1003
2919;1031
2920;1023
2921;1010
2922;1026
2923;1025
2924;1023
2925;1051
2926;1022
2927;1039
2928;1010
2929;1022
2930;1004
2931;1002
2932;1006
2933;1017
2934;1032
2935;1009
2936;1019
2937;1027
2938;1043
2939;999
2940;1034
2941;1043
2942;1022
2943;1011
2944;1047
2945;1015
2946;1011
2947;1012
2948;1019
2949;1002
2950;984
2951;1030
2952;1001
2953;1033
2954;1029
2955;996
2956;1033
2957;1003
2958;1037
2959;1047
2960;996
2961;1017
2962;1049
2963;1042
2964;998
2965;1006
2966;1031
2967;1001
2968;1030
2969;1019
2970;1033
2971;1046
2972;1005
2973;1016
2974;1037
2975;1039
2976;1007
2977;999
2978;1035
2979;990
2980;1026
2981;1023
2982;1043
2983;1044
2984;1040
2985;1019
2986;993
2987;1037
2988;1034
2989;1027
2990;999
2991;1024
2992;1039
2993;1043
2994;1046
2995;1012
2996;1001
2997;1058
2998;999
2999;1034
3000;1008
3001;1038
3002;998
3003;994
3004;997
3005;1004
3006;1028
3007;1027
3008;1012
3009;1004
3010;1014
3011;1026
3012;1001
3013;1016
3014;994
3015;1040
3016;1031
3017;1046
3018;1029
3019;988
3020;1012
3021;1009
3022;1021
3023;1027
3024;1049
3025;1021
3026;1022
3027;1016
3028;1013
3029;1017
3030;999
3031;1000
3032;1017
3033;1031
3034;1045
3035;1039
3036;1040
3037;1049
3038;1017
3039;1044
3040;1011
3041;1043
3042;1013
3043;1016
3044;1015
3045;1032
3046;1028
3047;1013
3048;1022
3049;1025
3050;1004
3051;1024
3052;1041
3053;1014
3054;1026
3055;1006
3056;1003
3057;1035
3058;1025
3059;1030
3060;1017
3061;1035
3062;1017
3063;1031
3064;1031
3065;1037
3066;1013
3067;1022
3068;991
3069;1012
3070;1016
3071;1018
3072;1016
3073;1045
3074;1040
3075;993
3076;1025
3077;991
3078;1033
3079;1047
3080;1023
3081;1031
3082;1016
3083;1027
3084;1023
3085;1010
3086;1046
3087;1043
3088;1015
3089;1031
3090;1027
3091;1003
3092;1013
3093;1026
3094;1012
3095;1003
3096;1022
3097;1007
3098;1009
3099;999
3100;1041
3101;1011
3102;1003
3103;1007
3104;1018
3105;1036
3106;1040
3107;1019
3108;1038
3109;1041
3110;1045
3111;1020
3112;1030
3113;1029
3114;1025
3115;1022
3116;1017
3117;1015
3118;1019
3119;1031
3120;1036
3121;1014
3122;1029
3123;1030
3124;1005
3125;1029
3126;1043
3127;1019
3128;1011
3129;1001
3130;1059
3131;1031
3132;1025
3133;1013
3134;1047
3135;1035
3136;1004
3137;1013
3138;1035
3139;1001
3140;989
3141;1015
3142;1019
3143;1030
3144;1019
3145;1034
3146;1027
3147;1000
3148;1017
3149;1033
3150;1012
3151;1009
3152;996
3153;1031
3154;1056
3155;1023
3156;1022
3157;1023
3158;1019
3159;1019
3160;1029
3161;1011
3162;1052
3163;1024
3164;1013
3165;1025
3166;1023
3167;1020
3168;1015
3169;1031
3170;1023
3171;1017
3172;1035
3173;1033
3174;1027
3175;1004
3176;1039
3177;1046
3178;1012
3179;1056
3180;1017
3181;1030
3182;1050
3183;1016
3184;1019
3185;984
3186;1025
3187;1040
3188;1023
3189;1011
3190;995
3191;991
3192;1019
3193;1001
3194;1010
3195;1023
3196;1000
3197;1031
3198;1026
3199;1017
3200;989
3201;1028
3202;1047
3203;1048
3204;1015
3205;1041
3206;1006
3207;1039
3208;1041
3209;1017
3210;1021
3211;1010
3212;997
3213;1002
3214;1020
3215;1038
3216;1003
3217;1006
3218;1001
3219;1009
3220;1006
3221;1016
3222;1035
3223;1035
3224;1016
3225;1018
3226;1039
3227;1006
3228;1031
3229;1021
3230;1011
3231;1035
3232;1003
3233;990
3234;1028
3235;1037
3236;1033
3237;1044
3238;1025
3239;1000
3240;1036
3241;1036
3242;1020
3243;1011
3244;1022
3245;1013
3246;1026
3247;1040
3248;1012
3249;1038
3250;1027
3251;1020
3252;1046
3253;1040
3254;1024
3255;1020
3256;1041
3257;1042
3258;1000
3259;1009
3260;1006
3261;1012
3262;1020
3263;1009
3264;1004
3265;1020
3266;1045
3267;1007
3268;1022
3269;1006
3270;1002
3271;1027
3272;1033
3273;1016
3274;1006
3275;1031
3276;1037
3277;997
3278;1038
3279;1043
3280;1028
3281;1028
3282;1013
3283;1036
3284;1022
3285;1041
3286;1037
3287;1024
3288;1003
3289;1003
3290;1039
3291;1027
3292;1015
3293;1036
3294;1009
3295;1000
3296;1013
3297;1034
3298;1031
3299;1035
3300;1049
3301;1011
3302;1043
3303;1024
3304;1021
3305;1001
3306;1016
3307;1043
3308;996
3309;1022
3310;1021
3311;995
3312;1007
3313;999
3314;1015
3315;1025
3316;1057
3317;1023
3318;1015
3319;1017
3320;1037
3321;1020
3322;1017
3323;1001
3324;1043
3325;1024
3326;1030
3327;1009
3328;1019
3329;1011
3330;1000
3331;1053
3332;1039
3333;1031
3334;1011
3335;1033
3336;1008
3337;1020
3338;1047
3339;1018
3340;1037
3341;1012
3342;1031
3343;1041
3344;1035
3345;1011
3346;1055
3347;1002
3348;1009
3349;993
3350;1037
3351;1060
3352;1037
3353;1040
3354;1006
3355;1006
3356;1027
3357;1015
3358;1039
3359;1035
3360;1014
3361;1033
3362;1044
3363;999
3364;995
3365;997
3366;1049
3367;1037
3368;1027
3369;1022
3370;1028
3371;1049
3372;1014
3373;1006
3374;993
3375;989
3376;993
3377;1002
3378;1029
3379;1000
3380;1025
3381;1031
3382;999
3383;996
3384;1001
3385;1022
3386;1035
3387;1035
3388;1023
3389;1012
3390;1009
3391;987
3392;1022
3393;1014
3394;996
3395;1005
3396;1031
3397;1012
3398;1029
3399;1017
3400;1023
3401;1015
3402;1035
3403;1028
3404;1039
3405;1010
3406;996
3407;1007
3408;1047
3409;1023
3410;1024
3411;1012
3412;999
3413;1031
3414;1024
3415;1004
3416;1019
3417;1038
3418;989
3419;1012
3420;1031
3421;1013
3422;1023
3423;1016
3424;1043
3425;1043
3426;1005
3427;1015
3428;1026
3429;1027
3430;1047
3431;996
3432;1008
3433;1028
3434;1027
3435;1007
3436;1007
3437;1008
3438;1027
3439;1034
3440;1049
3441;1010
3442;1025
3443;1031
3444;1006
3445;1030
3446;1036
3447;1039
3448;1034
3449;1012
3450;1040
3451;1037
3452;989
3453;1042
3454;1009
3455;1033
3456;1003
3457;1008
3458;1023
3459;1000
3460;1047
3461;1032
3462;996
3463;1049
3464;1010
3465;1031
3466;1021
3467;1007
3468;1005
3469;1030
3470;1012
3471;1036
3472;990
3473;1013
3474;1016
3475;1011
3476;1019
3477;1045
3478;1001
3479;1045
3480;1048
3481;1020
3482;1043
3483;1010
3484;1027
3485;1020
3486;1017
3487;1061
3488;1045
3489;1041
3490;1030
3491;1040
3492;1009
3493;1011
3494;1035
3495;1049
3496;1035
3497;1004
3498;1026
3499;1011
3500;1038
3501;1024
3502;1031
3503;1042
3504;998
3505;1039
3506;1016
3507;1010
3508;1026
3509;1000
3510;1023
3511;1013
3512;1035
3513;1047
3514;1021
3515;1040
3516;1035
3517;1035
3518;1020
3519;1007
3520;1004
3521;993
3522;1019
3523;1015
3524;1006
3525;1015
3526;1022
3527;1011
3528;1023
3529;1026
3530;995
3531;1020
3532;1005
3533;1044
3534;1018
3535;1037
3536;1036
3537;1026
3538;1022
3539;1011
3540;1019
3541;1023
3542;1007
3543;1037
3544;1011
3545;1039
3546;1011
3547;1052
3548;1000
3549;1031
3550;1051
3551;1029
3552;1003
3553;1021
3554;1032
3555;1016
3556;1012
3557;1002
3558;1004
3559;1055
3560;999
3561;997
3562;1039
3563;1025
3564;985
3565;1028
3566;1028
3567;1043
3568;1011
3569;1011
3570;1026
3571;1057
3572;1014
3573;1032
3574;978
3575;1010
3576;1011
3577;1030
3578;1008
3579;1015
3580;1025
3581;1030
3582;1023
3583;993
3584;1034
3585;1016
3586;1011
3587;1017
3588;1046
3589;1035
3590;1045
3591;1028
3592;1015
3593;1029
3594;1014
3595;1022
3596;1002
3597;1034
3598;1012
3599;1028
3600;1020
3601;1007
3602;1015
3603;1013
3604;1010
3605;1016
3606;1033
3607;1019
3608;1019
3609;1031
3610;1011
3611;1026
3612;1024
3613;1023
3614;997
3615;1011
3616;1039
3617;1041
3618;1037
3619;1027
3620;1022
3621;1030
3622;1032
3623;1018
3624;1029
3625;1033
3626;1005
3627;1043
3628;1051
3629;1020
3630;999
3631;1030
3632;1022
3633;1022
3634;1021
3635;1012
3636;1009
3637;1017
3638;1054
3639;1031
3640;1035
3641;1025
3642;1023
3643;1038
3644;1007
3645;1011
3646;1029
3647;1008
3648;1007
3649;1023
3650;1014
3651;1013
3652;1038
3653;1001
3654;1012
3655;1038
3656;1030
3657;1033
3658;1016
3659;1008
3660;1015
3661;1025
3662;1024
3663;1027
3664;1009
3665;1013
3666;1011
3667;1022
3668;1047
3669;1035
3670;1007
3671;1023
3672;1051
3673;1011
3674;1011
3675;1008
3676;1020
3677;1037
3678;1039
3679;1001
3680;993
3681;1029
3682;1031
3683;1049
3684;1031
3685;1043
3686;1017
3687;1023
3688;1002
3689;1018
3690;993
3691;1021
3692;1016
3693;1015
3694;1031
3695;1042
3696;1041
3697;1015
3698;1004
3699;1023
3700;1018
3701;1015
3702;1051
3703;1016
3704;1025
3705;1033
3706;1025
3707;1034
3708;1035
3709;1023
3710;996
3711;1007
3712;1034
3713;1022
3714;1007
3715;1028
3716;1041
3717;1053
3718;1047
3719;1047
3720;1016
3721;1020
3722;1019
3723;993
3724;1017
3725;1032
3726;1057
3727;1058
3728;1017
3729;1006
3730;1010
3731;1031
3732;1029
3733;1005
3734;1012
3735;1021
3736;1055
3737;1023
3738;1011
3739;1039
3740;1015
3741;1037
3742;1044
3743;1012
3744;1015
3745;1005
3746;1034
3747;1018
3748;1005
3749;1030
3750;1033
3751;1015
3752;989
3753;1035
3754;1025
3755;1039
3756;1049
3757;1039
3758;1040
3759;1007
3760;999
3761;1010
3762;1011
3763;1047
3764;993
3765;1035
3766;1031
3767;1025
3768;1022
3769;1045
3770;1020
3771;1004
3772;1015
3773;997
3774;1004
3775;996
3776;1014
3777;997
3778;1034
3779;1001
3780;1011
3781;1008
3782;1029
3783;1028
3784;1015
3785;1041
3786;1032
3787;1030
3788;1034
3789;1006
3790;1014
3791;999
3792;1025
3793;1022
3794;1041
3795;1045
3796;1019
3797;1015
3798;1035
3799;1027
3800;1022
3801;1031
3802;1047
3803;1031
3804;1008
3805;1027
3806;1031
3807;990
3808;1031
3809;1035
3810;1009
3811;1042
3812;1020
3813;1013
3814;1030
3815;1027
3816;1047
3817;1009
3818;1001
3819;1007
3820;1005
3821;1011
3822;1040
3823;1033
3824;1028
3825;1053
3826;1015
3827;1023
3828;1010
3829;1022
3830;993
3831;1024
3832;1046
3833;1025
3834;1031
3835;1031
3836;1025
3837;1019
3838;1012
3839;1004
3840;1049
3841;1031
3842;1010
3843;1027
3844;1015
3845;1016
3846;1010
3847;1024
3848;1020
3849;1015
3850;1023
3851;1003
3852;1027
3853;1029
3854;1036
3855;1005
3856;1006
3857;1026
3858;1021
3859;1012
3860;1039
3861;1015
3862;1049
3863;1027
3864;1020
3865;1033
3866;1015
3867;1015
3868;1028
3869;1035
3870;999
3871;1037
3872;1028
3873;1011
3874;1039
3875;1017
3876;1035
3877;1039
3878;1032
3879;1007
3880;1016
3881;1015
3882;988
3883;1027
3884;1017
3885;1028
3886;1017
3887;1002
3888;1051
3889;1015
3890;1004
3891;1043
3892;1021
3893;1028
3894;1035
3895;1026
3896;1012
3897;1011
3898;1006
3899;1036
3900;1035
3901;1047
3902;1021
3903;1018
3904;1015
3905;1051
3906;1012
3907;1005
3908;1006
3909;1058
3910;1007
3911;1013
3912;1027
3913;994
3914;1053
3915;1015
3916;1007
3917;1010
3918;1002
3919;1047
3920;1033
3921;1031
3922;1019
3923;1022
3924;1027
3925;1043
3926;1015
3927;1021
3928;1041
3929;1019
3930;1031
3931;1022
3932;1006
3933;1010
3934;1013
3935;1031
3936;1027
3937;1014
3938;1059
3939;993
3940;1022
3941;1019
3942;994
3943;1016
3944;1027
3945;1018
3946;1000
3947;1019
3948;1022
3949;1019
3950;1051
3951;1031
3952;1013
3953;1038
3954;1014
3955;1027
3956;1017
3957;1024
3958;1015
3959;1031
3960;1021
3961;1009
3962;1043
3963;1027
3964;1007
3965;1038
3966;1021
3967;1023
3968;992
3969;1014
3970;1015
3971;1036
3972;1009
3973;1029
3974;996
3975;1036
3976;1022
3977;1030
3978;1024
3979;1022
3980;1019
3981;1049
3982;1019
3983;1029
3984;1001
3985;1047
3986;1015
3987;1042
3988;997
3989;1003
3990;1014
3991;1047
3992;1043
3993;1021
3994;1048
3995;1014
3996;1023
3997;1019
3998;1030
3999;1011
4000;999
4001;1051
4002;1027
4003;1036
4004;1035
4005;1004
4006;1020
4007;993
4008;997
4009;1023
4010;1025
4011;1039
4012;1041
4013;1009
4014;1016
4015;991
4016;1007
4017;1017
4018;1013
4019;1023
4020;1003
4021;1011
4022;1037
4023;1031
4024;1025
4025;1031
4026;1005
4027;1025
4028;1027
4029;1044
4030;1002
4031;1009
4032;1033
4033;1024
4034;1010
4035;999
4036;1012
4037;1007
4038;1023
4039;1030
4040;1024
4041;1020
4042;1043
4043;1006
4044;1025
4045;1014
4046;1009
4047;1012
4048;1033
4049;1029
4050;1034
4051;1000
4052;1009
4053;1000
4054;1020
4055;1047
4056;1032
4057;1023
4058;1030
4059;993
4060;1023
4061;1014
4062;1033
4063;1027
4064;1022
4065;1027
4066;1028
4067;1019
4068;1004
4069;1059
4070;1026
4071;1023
4072;1018
4073;1046
4074;1029
4075;1005
4076;1004
4077;1023
4078;1013
4079;990
4080;1055
4081;999
4082;1015
4083;1023
4084;999
4085;1008
4086;1051
4087;1016
4088;1004
4089;1031
4090;1022
4091;1029
4092;1011
4093;994
4094;1003
4095;1011
4096;1024
4097;1030
4098;1011
4099;1043
4100;1041
4101;1015
4102;1014
4103;1006
4104;1017
4105;1025
4106;1060
4107;1031
4108;1012
4109;1022
4110;997
4111;1041
4112;1010
4113;1028
4114;1039
4115;1035
4116;1013
4117;1007
4118;1031
4119;1042
4120;1047
4121;1017
4122;1011
4123;1029
4124;1041
4125;1024
4126;1005
4127;1050
4128;1030
4129;1010
4130;1001
4131;1027
4132;1004
4133;1008
4134;1061
4135;1023
4136;1021
4137;996
4138;1000
4139;1036
4140;1025
4141;1028
4142;1029
4143;1004
4144;1021
4145;1012
4146;1039
4147;1003
4148;1028
4149;1036
4150;1035
4151;1036
4152;1003
4153;1038
4154;1041
4155;1030
4156;1010
4157;1017
4158;1036
4159;1027
4160;1010
4161;1024
4162;1023
4163;999
4164;1028
4165;979
4166;1019
4167;1015
4168;996
4169;1031
4170;1006
4171;1039
4172;1011
4173;1030
4174;1011
4175;1016
4176;1030
4177;1031
4178;1004
4179;1037
4180;1049
4181;1032
4182;1011
4183;1054
4184;1014
4185;1017
4186;1030
4187;1010
4188;1017
4189;1019
4190;1023
4191;1024
4192;1016
4193;1021
4194;1038
4195;1037
4196;1001
4197;1026
4198;1026
4199;1032
4200;1046
4201;1003
4202;1042
4203;1000
4204;1031
4205;998
4206;1009
4207;989
4208;1032
4209;1028
4210;1033
4211;1029
4212;1026
4213;1033
4214;1018
4215;1025
4216;1020
4217;1017
4218;1035
4219;993
4220;1031
4221;1037
4222;1028
4223;1051
4224;1030
4225;1036
4226;1043
4227;1009
4228;1036
4229;1026
4230;1011
4231;995
4232;1007
4233;1018
4234;1015
4235;1027
4236;1023
4237;1006
4238;1003
4239;1021
4240;1022
4241;1031
4242;1009
4243;1040
4244;1046
4245;1028
4246;993
4247;1008
4248;1026
4249;1016
4250;1009
4251;1001
4252;1038
4253;1021
4254;1014
4255;1030
4256;1006
4257;1017
4258;1033
4259;1000
4260;1017
4261;1015
4262;1015
4263;1020
4264;1001
4265;1032
4266;1015
4267;1006
4268;1048
4269;1012
4270;986
4271;1039
4272;1010
4273;1027
4274;1027
4275;1030
4276;1026
4277;1031
4278;1015
4279;1030
4280;1012
4281;995
4282;1011
4283;1047
4284;1020
4285;1004
4286;1053
4287;1025
4288;1005
4289;1034
4290;1031
4291;1018
4292;1038
4293;990
4294;1027
4295;1026
4296;1020
4297;1026
4298;1024
4299;1001
4300;1022
4301;1003
4302;1046
4303;1014
4304;1027
4305;1020
4306;1026
4307;1009
4308;1023
4309;1035
4310;1019
4311;993
4312;1029
4313;1051
4314;1021
4315;995
4316;999
4317;1000
4318;1043
4319;1019
4320;1004
4321;1001
4322;1036
4323;1039
4324;1039
4325;1011
4326;1016
4327;1012
4328;1022
4329;1036
4330;1016
4331;1053
4332;1013
4333;1012
4334;997
4335;1039
4336;1014
4337;1011
4338;1027
4339;1028
4340;997
4341;1017
4342;995
4343;1011
4344;1025
4345;996
4346;1027
4347;1015
4348;999
4349;1038
4350;1036
4351;1007
4352;1037
4353;996
4354;1039
4355;1045
4356;1036
4357;1016
4358;997
4359;1046
4360;1003
4361;1030
4362;1033
4363;1004
4364;1019
4365;1016
4366;1036
4367;1034
4368;1019
4369;1047
4370;1022
4371;1008
4372;1038
4373;1029
4374;1028
4375;1049
4376;1045
4377;1036
4378;999
4379;1005
4380;1034
4381;1012
4382;1005
4383;1019
4384;1015
4385;1050
4386;1013
4387;1033
4388;1027
4389;1023
4390;1023
4391;1026
4392;1013
4393;1039
4394;1015
4395;1007
4396;1043
4397;1007
4398;1022
4399;1010
4400;1019
4401;1055
4402;1017
4403;997
4404;1015
4405;1020
4406;1019
4407;1006
4408;1028
4409;1004
4410;1005
4411;1038
4412;1011
4413;1035
4414;1020
4415;1039
4416;1027
4417;1017
4418;1018
4419;1031
4420;996
4421;1036
4422;1020
4423;1036
4424;1032
4425;1011
4426;1033
4427;1030
4428;1030
4429;972
4430;1051
4431;1009
4432;1011
4433;1013
4434;1027
4435;1043
4436;1031
4437;1001
4438;1020
4439;1051
4440;1011
4441;1003
4442;1001
4443;996
4444;1023
4445;1011
4446;1050
4447;1015
4448;1017
4449;1023
4450;985
4451;1013
4452;1038
4453;1039
4454;999
4455;1010
4456;1026
4457;1002
4458;1009
4459;1016
4460;1003
4461;1009
4462;1016
4463;1019
4464;1030
4465;1031
4466;1005
4467;1009
4468;1045
4469;1024
4470;1014
4471;1022
4472;1039
4473;1022
4474;1035
4475;1039
4476;1006
4477;1001
4478;1009
4479;993
4480;1037
4481;1042
4482;1028
4483;1023
4484;1042
4485;984
4486;1004
4487;1019
4488;997
4489;1034
4490;1039
4491;1043
4492;1012
4493;1019
4494;1025
4495;1043
4496;1006
4497;990
4498;1003
4499;1010
4500;1046
4501;1009
4502;1022
4503;1004
4504;1004
4505;1017
4506;1043
4507;1022
4508;1041
4509;1029
4510;1022
4511;1011
4512;1032
4513;1015
4514;1021
4515;1009
4516;1006
4517;1015
4518;1047
4519;997
4520;1027
4521;1011
4522;1013
4523;1003
4524;1006
4525;1023
4526;990
4527;1023
4528;1024
4529;1040
4530;1028
4531;1031
4532;1012
4533;1017
4534;1007
4535;1038
4536;1025
4537;1017
4538;1031
4539;1042
4540;1002
4541;1017
4542;1029
4543;1027
4544;1036
4545;1007
4546;1018
4547;1007
4548;1029
4549;1042
4550;1008
4551;1012
4552;1015
4553;1023
4554;1013
4555;1040
4556;1024
4557;1025
4558;1047
4559;1014
4560;1054
4561;1029
4562;1013
4563;1042
4564;1011
4565;1016
4566;1039
4567;1039
4568;1033
4569;1023
4570;996
4571;1023
4572;1015
4573;997
4574;1028
4575;1037
4576;1025
4577;1032
4578;1022
4579;1006
4580;1012
4581;1027
4582;1031
4583;1001
4584;1035
4585;1013
4586;1005
4587;1029
4588;1043
4589;1009
4590;1023
4591;1011
4592;1032
4593;1017
4594;1019
4595;1031
4596;1024
4597;1012
4598;1018
4599;989
4600;999
4601;1013
4602;1031
4603;1006
4604;996
4605;1021
4606;1049
4607;1029
4608;999
4609;1003
4610;1005
4611;1029
4612;998
4613;1023
4614;1009
4615;1018
4616;1009
4617;1027
4618;1043
4619;1043
4620;1010
4621;1035
4622;1036
4623;1035
4624;1004
4625;1005
4626;1020
4627;1040
4628;1040
4629;1007
4630;1032
4631;1010
4632;1027
4633;1003
4634;1043
4635;1002
4636;1004
4637;1039
4638;1026
4639;1027
4640;1029
4641;1019
4642;1017
4643;1015
4644;1047
4645;1008
4646;1022
4647;1011
4648;1031
4649;1033
4650;1036
4651;1027
4652;1058
4653;1009
4654;1062
4655;1009
4656;1007
4657;1044
4658;1025
4659;1004
4660;1021
4661;997
4662;1023
4663;1051
4664;1000
4665;1006
4666;1007
4667;1044
4668;1024
4669;991
4670;1001
4671;1059
4672;991
4673;997
4674;1042
4675;1013
4676;1014
4677;1026
4678;1014
4679;1029
4680;1022
4681;1043
4682;1041
4683;1027
4684;1035
4685;1016
4686;1012
4687;1035
4688;1031
4689;999
4690;1018
4691;1038
4692;1017
4693;1011
4694;1012
4695;1042
4696;1047
4697;1047
4698;1016
4699;989
4700;1014
4701;1007
4702;1027
4703;1008
4704;1009
4705;1044
4706;1024
4707;1017
4708;1047
4709;1022
4710;1022
4711;1022
4712;1006
4713;978
4714;1016
4715;1021
4716;1027
4717;1007
4718;1042
4719;1053
4720;1020
4721;1022
4722;1024
4723;1029
4724;1030
4725;1015
4726;1025
4727;1000
4728;993
4729;1034
4730;1042
4731;1020
4732;1007
4733;1038
4734;1004
4735;993
4736;1026
4737;1015
4738;1023
4739;1016
4740;1021
4741;1028
4742;997
4743;1012
4744;1033
4745;1020
4746;1039
4747;1037
4748;1015
4749;1004
4750;1057
4751;1030
4752;1007
4753;1018
4754;1018
4755;1021
4756;994
4757;1005
4758;1011
4759;1038
4760;1007
4761;1028
4762;1021
4763;1033
4764;1011
4765;1025
4766;1023
4767;1042
4768;1013
4769;1016
4770;1023
4771;998
4772;1015
4773;1006
4774;995
4775;1031
4776;1039
4777;1038
4778;1034
4779;1007
4780;994
4781;1035
4782;1043
4783;1005
4784;1044
4785;1018
4786;1017
4787;1039
4788;1025
4789;1034
4790;1011
4791;997
4792;1009
4793;1047
4794;1035
4795;1015
4796;1022
4797;1039
4798;1004
4799;1031
4800;1015
4801;1017
4802;1005
4803;1037
4804;1022
4805;1039
4806;1033
4807;1013
4808;1039
4809;1049
4810;993
4811;1017
4812;1025
4813;1031
4814;1017
4815;1017
4816;1042
4817;1007
4818;1037
4819;1038
4820;1011
4821;983
4822;1015
4823;1047
4824;1034
4825;987
4826;1055
4827;1034
4828;1011
4829;1026
4830;1033
4831;1028
4832;1018
4833;1025
4834;1003
4835;1022
4836;1003
4837;1001
4838;1049
4839;1010
4840;1022
4841;1043
4842;997
4843;994
4844;1011
4845;1026
4846;1026
